url,name,ingredients
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,mustard seed
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,leaf curry leaf
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,carrot
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,zucchini
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,pea
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,ground turmeric
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,pepper flake
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,salt
https://www.allrecipes.com/recipe/162901/south-indian-lentil-kootu/,South Indian Lentil Kootu,coconut
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),oil
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),oil
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),onion
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),salt
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),pepper
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),ginger
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),paste
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),ground turmeric
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),tomato
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),ground coriander
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),ground cumin
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),cayenne powder
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),bell pepper
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),cilantro
https://www.allrecipes.com/recipe/246712/kadai-bhindi-indian-style-okra-with-bell-peppers/,Kadai Bhindi (Indian style Okra with Bell Peppers),garam masala
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,oil
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,cumin seed
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,onion
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,tomato paste
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,water
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,chicken breast
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,milk
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,sugar
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,paste
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,cayenne pepper
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,ground turmeric
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,salt
https://www.allrecipes.com/recipe/139888/easy-indian-style-chicken/,Easy Indian-Style Chicken,cilantro
https://www.allrecipes.com/recipe/256598/shahi-tukray-indian-bread-pudding/,Shahi Tukray (Indian Bread Pudding),half-and-half
https://www.allrecipes.com/recipe/256598/shahi-tukray-indian-bread-pudding/,Shahi Tukray (Indian Bread Pudding),sugar
https://www.allrecipes.com/recipe/256598/shahi-tukray-indian-bread-pudding/,Shahi Tukray (Indian Bread Pudding),milk
https://www.allrecipes.com/recipe/256598/shahi-tukray-indian-bread-pudding/,Shahi Tukray (Indian Bread Pudding),loaf bread crust
https://www.allrecipes.com/recipe/256598/shahi-tukray-indian-bread-pudding/,Shahi Tukray (Indian Bread Pudding),oil
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,greek yogurt
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,garam masala
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,lemon juice
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ground cumin
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ground cinnamon
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,cayenne pepper
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ground pepper
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ground ginger
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,salt
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,chicken breast -inch
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,cream
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,tomato sauce
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,garlic
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,jalapeno pepper
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,butter
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ground cumin
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,paprika
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,salt
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,cornstarch
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,water
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,ketchup
https://www.allrecipes.com/recipe/272509/indian-slow-cooker-butter-chicken/,Indian Slow Cooker Butter Chicken,cilantro
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),milk powder
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),flour
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),butter
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),milk
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),confectioner sugar
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),sugar
https://www.allrecipes.com/recipe/246738/baked-gulab-jamun-indian-dumplings-in-syrup/,Baked Gulab Jamun (Indian Dumplings in Syrup),water
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,oil
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,garam masala
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,salt
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,potato
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,cauliflower
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,onion -inch wedge
https://www.allrecipes.com/recipe/281497/roasted-indian-spiced-vegetables/,Roasted Indian-Spiced Vegetables,cilantro
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,lentil
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,ginger
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,mustard seed
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,cilantro
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,tomato
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,onion
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,jalapeno pepper
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,ground cumin
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,ground coriander seed
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,garlic
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,oil
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,water
https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,Spicy Indian Dahl,salt
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,bean
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,oil
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,mustard seed
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,garlic
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,pepper
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,salt
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,sugar
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,ground pepper
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,ground coriander
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,ground cumin
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,ground cardamom
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,powder
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,ground pepper
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,ground clove
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,oil
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,water
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,salt
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,chicken wing tip
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),chicken breast
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),lemon juice
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),chili powder
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),salt
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),yogurt
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),salt
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),paste
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),garam masala
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),butter
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),chili powder
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),ginger
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),lemon juice
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),oil
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),butter
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),garam masala
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),ginger
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),garlic
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),pepper
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),tomato
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),chili powder
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),salt
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),water
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),honey
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),fenugreek leaf
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),cream
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,water
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,garlic
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,pepper
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,ginger
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,ghee
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,chicken drum
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,salt
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,onion
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,fenugreek leaf
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,ground coriander
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,garam masala
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,ground turmeric
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,plum tomato
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,milk
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,whipping cream
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,cilantro
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,oil
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,onion dice
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,jalapeno
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,ginger
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,turmeric
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,cayenne pepper
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,egg
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,tomato dice
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,cilantro
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,salt
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,oil
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,onion
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,garlic
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,tomato pepper
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,ginger
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,chickpea
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,tea
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,lemon juice
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,salt
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,ground cumin
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,garam masala
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,ground coriander
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,parsley
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,water
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,cabbage
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,carrot
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,bean
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,bell pepper
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,pea
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,ground coriander
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,powder
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,chili powder
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,water
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,oil
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,cumin seed
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,mustard seed
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,asafoetida powder
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,ground turmeric
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,cilantro
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,coconut
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,tamarind pulp
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,sugar
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,salt
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,milk
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,cornmeal
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,butter
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,molasses
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,salt
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,sugar
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,ground cinnamon
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,oil
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,onion
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,garlic
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,cumin seed
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,cabbage
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,salt
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,curry powder
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,garam masala
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,basmati rice
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,oil
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,cinnamon
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,cardamom
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,clove
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,cumin seed
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,salt
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,water
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,onion
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,potato
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,cauliflower
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,carrot
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,pea
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,oil
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,onion
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,cumin seed
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,mustard seed
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,bay leaf
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,pepper
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,garlic
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,ginger
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,ground cumin
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,curry powder
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,chili powder
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,sprig leaf
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,cooking spray
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,cauliflower
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,russet potato
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,water
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,cream chicken soup
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,mayonnaise
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,coconut milk
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,jalapeno pepper
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,curry powder
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,salt
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,bread
